id,date,lc,lon,lat,smaj,smin,eor
PS-R254-M-18,2019-02-18T18:09:32Z,B,79.02,-68,5626,57,98
PS-R254-M-18,2019-02-18T18:25:41Z,A,78.98,-67.96,53969,601,99
PS-R254-M-18,2019-02-18T18:53:27Z,B,79.01,-67.96,27097,2011,95
PS-R254-M-18,2019-02-18T21:05:58Z,B,79.22,-67.94,7034,5182,97
PS-R254-M-18,2019-02-18T21:37:31Z,B,79.06,-67.94,12377,8175,2
PS-R254-M-18,2019-02-18T22:36:48Z,A,79.08,-67.87,1303,317,120
PS-R254-M-18,2019-02-18T22:51:55Z,A,79.08,-67.9,8312,541,93
PS-R254-M-18,2019-02-18T22:51:55Z,A,79.06,-67.9,3991,890,98
PS-R254-M-18,2019-02-18T23:07:17Z,A,79.12,-67.85,17183,176,103
PS-R254-M-18,2019-02-18T23:07:38Z,B,79.08,-67.88,13204,1831,92
PS-R254-M-18,2019-02-18T23:54:31Z,B,79.04,-67.88,23854,2726,111
PS-R254-M-18,2019-02-19T02:06:05Z,B,79.24,-67.78,48393,159,108
PS-R254-M-18,2019-02-19T02:20:38Z,B,78.89,-67.69,57022,4271,86
PS-R254-M-18,2019-02-19T02:34:56Z,B,78.94,-67.7,38821,3257,86
PS-R254-M-18,2019-02-19T02:35:39Z,A,78.95,-67.75,88343,376,102
PS-R254-M-18,2019-02-19T02:35:39Z,B,79.11,-67.58,86141,3555,94
PS-R254-M-18,2019-02-19T03:07:42Z,B,79.04,-67.7,31740,1995,101
PS-R254-M-18,2019-02-19T03:49:27Z,B,79.5,-67.75,15747,8231,90
PS-R254-M-18,2019-02-19T03:49:27Z,A,79.08,-67.78,109467,240,94
PS-R254-M-18,2019-02-19T04:14:26Z,A,79.26,-67.61,27598,2149,65
PS-R254-M-18,2019-02-19T04:14:47Z,B,79.36,-67.88,68014,3488,87
PS-R254-M-18,2019-02-19T04:28:10Z,B,79.37,-67.88,67982,4179,87
PS-R254-M-18,2019-02-19T07:05:53Z,B,79.68,-67.82,85760,8615,89
PS-R254-M-18,2019-02-19T08:45:59Z,0,79.33,-67.72,346054,1611,109
PS-R254-M-18,2019-02-19T08:58:03Z,A,79.52,-67.8,31019,1384,96
PS-R254-M-18,2019-02-19T12:17:24Z,B,79.6,-67.68,69456,8605,91
PS-R254-M-18,2019-02-19T12:47:59Z,A,79.43,-67.71,51692,512,75
PS-R254-M-18,2019-02-19T13:01:11Z,B,79.48,-67.69,30814,4133,107
PS-R254-M-18,2019-02-19T13:27:20Z,B,79.47,-67.78,45178,3578,100
PS-R254-M-18,2019-02-19T13:44:28Z,B,79.42,-67.66,23685,884,91
PS-R254-M-18,2019-02-19T13:58:05Z,A,79.08,-67.72,25921,159,88
PS-R254-M-18,2019-02-19T14:08:48Z,A,79.28,-67.72,9096,1366,89
PS-R254-M-18,2019-02-19T14:33:39Z,B,79.05,-67.7,19716,1807,88
PS-R254-M-18,2019-02-19T17:28:11Z,B,79.28,-67.72,156058,665,82
PS-R254-M-18,2019-02-19T17:28:12Z,B,79.09,-67.66,13682,8707,28
PS-R254-M-18,2019-02-19T17:47:29Z,A,79.15,-67.75,20163,381,74
PS-R254-M-18,2019-02-19T17:58:25Z,A,79.3,-67.73,12151,1540,72
PS-R254-M-18,2019-02-19T17:58:26Z,B,79.24,-67.71,7340,280,80
PS-R254-M-18,2019-02-19T18:38:06Z,A,79.09,-67.7,27846,164,80
PS-R254-M-18,2019-02-19T22:26:00Z,B,78.86,-67.58,16447,1447,87
PS-R254-M-18,2019-02-19T22:26:20Z,B,79.26,-67.73,8273,174,96
PS-R254-M-18,2019-02-19T22:26:20Z,B,79,-67.7,108876,99,97
PS-R254-M-18,2019-02-19T22:39:05Z,B,78.99,-67.7,42582,258,97
PS-R254-M-18,2019-02-19T23:08:15Z,A,78.96,-67.73,122497,508,80
PS-R254-M-18,2019-02-19T23:37:37Z,B,78.88,-67.72,23321,1994,82
PS-R254-M-18,2019-02-20T00:09:27Z,A,78.87,-67.78,36234,342,88
PS-R254-M-18,2019-02-20T00:09:27Z,A,79.04,-67.7,46942,1041,116
PS-R254-M-18,2019-02-20T00:09:48Z,B,78.83,-67.77,50390,486,87
PS-R254-M-18,2019-02-20T00:23:01Z,B,79.13,-67.7,121871,325,96
PS-R254-M-18,2019-02-20T00:39:37Z,A,79.16,-67.68,76410,347,102
PS-R254-M-18,2019-02-20T00:39:59Z,B,79.23,-67.71,6252,1116,77
PS-R254-M-18,2019-02-20T01:08:48Z,B,79.22,-67.71,8641,1352,87
PS-R254-M-18,2019-02-20T03:24:57Z,A,79.39,-67.71,283274,258,95
PS-R254-M-18,2019-02-20T03:25:36Z,A,78.99,-67.76,3662,740,32
PS-R254-M-18,2019-02-20T03:41:43Z,B,78.99,-67.75,4742,1229,86
PS-R254-M-18,2019-02-20T03:58:48Z,B,79.04,-67.69,24956,2661,91
PS-R254-M-18,2019-02-20T05:45:59Z,B,78.8,-67.75,2861,2128,41
PS-R254-M-18,2019-02-20T09:50:29Z,B,78.46,-67.75,58368,11985,89
PS-R254-M-18,2019-02-20T10:26:14Z,B,137.37,-54.99,57944,230,165
PS-R254-M-18,2019-02-20T13:13:32Z,Z,-8.52,-71.24,186456,4767,92
PS-R254-M-18,2019-02-20T13:14:18Z,A,78.96,-67.51,111393,301,100
PS-R254-M-18,2019-02-20T13:54:18Z,A,79.29,-67.52,3808,1667,117
PS-R254-M-18,2019-02-20T14:07:45Z,A,79.26,-67.49,11535,314,80
PS-R254-M-18,2019-02-20T14:19:12Z,B,79.31,-67.49,21919,1084,82
PS-R254-M-18,2019-02-20T14:32:43Z,A,79.39,-67.46,40056,425,91
PS-R254-M-18,2019-02-20T14:56:21Z,A,79.47,-67.46,60770,551,92
PS-R254-M-18,2019-02-20T14:56:21Z,A,79.18,-67.45,11053,607,89
PS-R254-M-18,2019-02-20T18:12:48Z,0,79.49,-67.52,51170,823,102
PS-R254-M-18,2019-02-20T18:54:03Z,A,79.33,-67.47,31742,285,105
PS-R254-M-18,2019-02-20T18:54:03Z,B,79.26,-67.45,13548,435,97
PS-R254-M-18,2019-02-20T19:07:44Z,B,79.34,-67.47,7496,287,103
PS-R254-M-18,2019-02-20T19:23:22Z,B,79.36,-67.47,4263,301,96
PS-R254-M-18,2019-02-20T20:25:03Z,A,79.56,-67.46,8045,4129,37
PS-R254-M-18,2019-02-20T20:25:45Z,B,79.4,-67.46,27071,3193,88
PS-R254-M-18,2019-02-20T23:36:34Z,B,79.55,-67.45,49999,2672,88
PS-R254-M-18,2019-02-20T23:52:05Z,B,78.95,-67.43,2675,1006,83
PS-R254-M-18,2019-02-20T23:52:26Z,A,79.39,-67.38,212262,401,83
PS-R254-M-18,2019-02-20T23:53:47Z,B,79.34,-67.39,143953,478,83
PS-R254-M-18,2019-02-21T00:32:24Z,0,79.36,-67.46,93670,599,109
PS-R254-M-18,2019-02-21T00:51:39Z,0,79.48,-67.49,23080,188,102
PS-R254-M-18,2019-02-21T01:10:53Z,0,79.27,-67.47,182986,549,90
PS-R254-M-18,2019-02-21T01:28:43Z,B,79.3,-67.48,47774,3517,90
PS-R254-M-18,2019-02-21T04:06:19Z,A,79.75,-67.33,227236,1879,99
PS-R254-M-18,2019-02-21T04:26:20Z,B,79.95,-67.6,38060,15988,98
PS-R254-M-18,2019-02-21T04:44:05Z,A,79.83,-67.31,92100,622,84
PS-R254-M-18,2019-02-21T05:17:36Z,B,79.14,-67.34,142616,318,98
PS-R254-M-18,2019-02-21T05:33:05Z,0,79.23,-67.34,7768,2491,97
PS-R254-M-18,2019-02-21T05:50:37Z,A,79.25,-67.34,6288,1488,74
PS-R254-M-18,2019-02-21T06:07:35Z,A,79.57,-67.35,8203,1559,40
PS-R254-M-18,2019-02-21T06:24:46Z,B,79.57,-67.35,13112,4271,76
PS-R254-M-18,2019-02-21T09:30:20Z,0,79.22,-67.4,21248,3006,155
PS-R254-M-18,2019-02-21T10:23:40Z,B,79.15,-67.28,17292,601,89
PS-R254-M-18,2019-02-21T11:11:54Z,B,79.13,-67.26,14430,1245,89
PS-R254-M-18,2019-02-21T14:22:09Z,A,79.17,-67.25,32565,329,85
PS-R254-M-18,2019-02-21T14:22:50Z,A,79.23,-67.26,39269,459,81
PS-R254-M-18,2019-02-21T15:08:26Z,B,79.42,-67.24,6167,2510,97
PS-R254-M-18,2019-02-21T15:26:02Z,0,79.4,-67.24,20241,650,72
PS-R254-M-18,2019-02-21T15:26:25Z,A,79.45,-67.21,31693,1174,70
PS-R254-M-18,2019-02-21T15:44:53Z,0,79.4,-67.27,20425,196,86
PS-R254-M-18,2019-02-21T16:01:22Z,1,79.4,-67.28,18445,33,84
PS-R254-M-18,2019-02-21T16:18:13Z,0,79.24,-67.26,16939,732,77
PS-R254-M-18,2019-02-21T19:27:19Z,2,79.31,-67.25,1223,54,71
PS-R254-M-18,2019-02-21T20:10:31Z,0,79.19,-67.25,3777,925,26
PS-R254-M-18,2019-02-21T20:10:32Z,A,79.21,-67.22,4239,1612,27
PS-R254-M-18,2019-02-21T20:27:17Z,A,78.89,-67.03,15994,4677,127
PS-R254-M-18,2019-02-21T20:45:21Z,B,78.93,-67.08,17457,6189,115
PS-R254-M-18,2019-02-21T21:04:43Z,A,79.03,-67.15,8042,1723,58
PS-R254-M-18,2019-02-22T00:17:08Z,A,79.23,-67.11,12462,164,120
PS-R254-M-18,2019-02-22T00:33:02Z,A,79.08,-67.1,16519,1232,128
PS-R254-M-18,2019-02-22T00:47:24Z,B,79.24,-67.11,3045,466,108
PS-R254-M-18,2019-02-22T01:05:45Z,1,79.22,-67.15,3702,71,87
PS-R254-M-18,2019-02-22T01:20:39Z,B,79.22,-67.15,2336,267,88
PS-R254-M-18,2019-02-22T01:21:25Z,A,79.11,-67.02,17646,1035,78
PS-R254-M-18,2019-02-22T01:37:30Z,A,79.08,-67.06,8262,340,121
PS-R254-M-18,2019-02-22T01:52:23Z,B,79.11,-67.07,1693,342,105
PS-R254-M-18,2019-02-22T02:08:56Z,A,79.16,-67.1,1559,218,108
PS-R254-M-18,2019-02-22T02:26:45Z,B,79.1,-67.05,2563,471,95
PS-R254-M-18,2019-02-22T05:29:18Z,A,79.01,-66.95,43897,1577,64
PS-R254-M-18,2019-02-22T05:43:24Z,A,78.96,-66.91,7237,327,60
PS-R254-M-18,2019-02-22T06:10:36Z,B,78.93,-66.96,5818,538,65
PS-R254-M-18,2019-02-22T06:39:32Z,B,78.81,-66.97,7054,918,73
PS-R254-M-18,2019-02-22T07:22:16Z,A,78.63,-67.05,28832,7100,39
PS-R254-M-18,2019-02-22T10:30:55Z,B,78.33,-66.96,142665,636,94
PS-R254-M-18,2019-02-22T11:33:15Z,A,79.02,-67.04,12861,5431,117
PS-R254-M-18,2019-02-22T11:49:40Z,A,78.88,-67.06,8438,1088,58
PS-R254-M-18,2019-02-22T12:20:53Z,B,78.95,-67.08,16352,2117,85
PS-R254-M-18,2019-02-22T12:20:53Z,B,78.95,-67.08,15513,2164,86
PS-R254-M-18,2019-02-22T15:00:57Z,B,78.63,-66.95,99221,10438,91
PS-R254-M-18,2019-02-22T15:12:06Z,B,78.71,-67.06,6600,1819,166
PS-R254-M-18,2019-02-22T15:22:41Z,B,78.71,-67.06,5189,2819,155
PS-R254-M-18,2019-02-22T15:34:06Z,B,78.63,-67.02,10741,5373,87
PS-R254-M-18,2019-02-22T15:46:32Z,A,78.71,-67.06,8845,37,80
PS-R254-M-18,2019-02-22T15:49:03Z,0,78.73,-67.07,7597,2458,58
PS-R254-M-18,2019-02-22T16:27:40Z,B,78.75,-67.06,37731,1261,72
PS-R254-M-18,2019-02-22T16:35:35Z,0,78.74,-67.01,31295,526,93
PS-R254-M-18,2019-02-22T16:46:48Z,A,78.89,-67.02,5136,63,102
PS-R254-M-18,2019-02-22T17:01:22Z,A,78.81,-67,4272,3226,84
PS-R254-M-18,2019-02-22T20:13:45Z,A,78.63,-67.08,25077,6727,145
PS-R254-M-18,2019-02-22T20:53:30Z,B,78.63,-67.08,12137,5225,121
PS-R254-M-18,2019-02-22T20:54:10Z,A,78.58,-66.99,18501,3744,20
PS-R254-M-18,2019-02-22T21:54:58Z,B,78.54,-66.96,12327,4189,86
PS-R254-M-18,2019-02-22T22:35:20Z,B,78.48,-66.94,6998,2836,66
PS-R254-M-18,2019-02-22T23:11:32Z,B,78.53,-66.92,12169,2371,115
PS-R254-M-18,2019-02-22T23:11:32Z,B,78.44,-66.92,5070,2569,89
PS-R254-M-18,2019-02-23T01:42:24Z,A,78.46,-66.8,90043,2992,90
PS-R254-M-18,2019-02-23T01:42:25Z,B,78.49,-66.75,24700,475,101
PS-R254-M-18,2019-02-23T01:58:29Z,B,78.49,-66.75,21781,573,101
PS-R254-M-18,2019-02-23T02:34:14Z,A,145.83,-70.5,189502,2922,1
PS-R254-M-18,2019-02-23T03:23:37Z,A,78.62,-66.8,121499,3449,108
PS-R254-M-18,2019-02-23T03:23:57Z,A,78.61,-66.85,134520,1790,101
PS-R254-M-18,2019-02-23T06:50:07Z,0,78.39,-66.93,26027,3522,11
PS-R254-M-18,2019-02-23T06:50:49Z,0,78.34,-67,33323,6174,10
PS-R254-M-18,2019-02-23T11:33:30Z,A,78.23,-67.1,234448,482,94
PS-R254-M-18,2019-02-23T12:43:55Z,B,78.25,-67.12,53607,1585,94
PS-R254-M-18,2019-02-23T12:44:16Z,A,78.19,-67.12,97317,960,100
PS-R254-M-18,2019-02-23T13:18:59Z,B,78.28,-67.12,76537,400,86
PS-R254-M-18,2019-02-23T13:18:59Z,B,78.46,-67.11,140388,869,87
PS-R254-M-18,2019-02-23T16:13:19Z,A,78.3,-67.04,86916,2875,75
PS-R254-M-18,2019-02-23T16:13:19Z,A,78.22,-67.09,31005,260,82
PS-R254-M-18,2019-02-23T16:45:05Z,B,78.27,-67.08,47840,1678,82
PS-R254-M-18,2019-02-23T16:45:28Z,A,78.34,-67.07,34172,390,76
PS-R254-M-18,2019-02-23T17:15:32Z,A,78.4,-67.11,87069,119,76
PS-R254-M-18,2019-02-23T17:15:52Z,A,78.31,-67.07,42483,268,78
PS-R254-M-18,2019-02-23T17:47:40Z,0,78.42,-67.12,17712,193,86
PS-R254-M-18,2019-02-23T17:47:40Z,0,78.33,-67.11,31421,130,82
PS-R254-M-18,2019-02-23T18:20:53Z,A,78.37,-67.09,17893,74,83
PS-R254-M-18,2019-02-23T18:20:53Z,A,78.3,-67.1,4839,103,83
PS-R254-M-18,2019-02-23T21:36:08Z,B,78.5,-67.17,6535,2250,177
PS-R254-M-18,2019-02-23T21:36:27Z,B,78.49,-67.04,6452,170,102
PS-R254-M-18,2019-02-23T22:10:43Z,A,78.52,-66.99,17583,1868,118
PS-R254-M-18,2019-02-23T22:10:43Z,A,78.44,-67.08,8674,286,102
PS-R254-M-18,2019-02-23T22:38:35Z,B,78.5,-66.92,17257,2065,101
PS-R254-M-18,2019-02-23T23:24:30Z,A,78.7,-67.03,46805,1191,82
PS-R254-M-18,2019-02-23T23:38:55Z,A,78.48,-67.04,33615,947,72
PS-R254-M-18,2019-02-24T02:09:26Z,B,78.25,-67.11,58920,5707,81
PS-R254-M-18,2019-02-24T02:09:26Z,B,78.23,-67.08,43919,8757,93
PS-R254-M-18,2019-02-24T03:06:24Z,B,78.26,-67.08,43884,8164,92
PS-R254-M-18,2019-02-24T03:07:08Z,A,78.13,-67,10962,48,88
PS-R254-M-18,2019-02-24T03:23:39Z,B,78.25,-67.08,70934,12345,91
PS-R254-M-18,2019-02-24T03:40:52Z,B,78.3,-67.01,16200,209,102
PS-R254-M-18,2019-02-24T03:41:32Z,B,78.09,-66.97,20838,1639,83
PS-R254-M-18,2019-02-24T04:24:25Z,B,78.1,-66.97,24606,2528,85
PS-R254-M-18,2019-02-24T04:37:17Z,A,78.19,-67.07,11569,76,79
PS-R254-M-18,2019-02-24T04:48:53Z,B,77.99,-67.1,3810,702,80
PS-R254-M-18,2019-02-24T07:10:07Z,B,78.01,-67.21,45775,3159,90
PS-R254-M-18,2019-02-24T07:50:47Z,B,77.91,-67.12,15062,1982,116
PS-R254-M-18,2019-02-24T09:37:37Z,B,78.02,-67.23,23825,4463,96
PS-R254-M-18,2019-02-24T12:26:05Z,B,77.59,-67.24,33442,6518,93
PS-R254-M-18,2019-02-24T13:01:48Z,A,78.01,-67.33,63759,4158,92
PS-R254-M-18,2019-02-24T13:37:43Z,A,77.96,-67.45,120850,1816,96
PS-R254-M-18,2019-02-24T14:08:32Z,B,77.91,-67.48,75766,3311,94
PS-R254-M-18,2019-02-24T14:27:34Z,B,77.91,-67.46,54070,2659,94
PS-R254-M-18,2019-02-24T14:45:18Z,A,77.62,-67.34,44906,823,58
PS-R254-M-18,2019-02-24T17:02:57Z,0,77.72,-67.3,384938,283,75
PS-R254-M-18,2019-02-24T17:22:46Z,A,77.46,-67.4,32321,248,84
PS-R254-M-18,2019-02-24T17:22:48Z,A,77.4,-67.41,77113,504,84
PS-R254-M-18,2019-02-24T18:03:39Z,0,77.28,-67.38,171513,214,80
PS-R254-M-18,2019-02-24T18:03:40Z,0,77.42,-67.36,9098,344,81
PS-R254-M-18,2019-02-24T18:39:36Z,A,77.54,-67.38,10117,2941,88
PS-R254-M-18,2019-02-24T18:57:51Z,A,77.4,-67.4,3879,2166,102
PS-R254-M-18,2019-02-24T19:13:49Z,B,77.41,-67.35,15131,4209,94
PS-R254-M-18,2019-02-24T22:09:21Z,A,77.02,-67.44,27233,8861,35
PS-R254-M-18,2019-02-24T22:25:51Z,B,77.01,-67.45,17007,7736,48
PS-R254-M-18,2019-02-24T22:26:31Z,A,77.08,-67.43,22110,1212,110
PS-R254-M-18,2019-02-24T23:04:03Z,B,77.13,-67.4,111579,4210,101
PS-R254-M-18,2019-02-24T23:04:03Z,B,77.06,-67.33,24645,1132,101
PS-R254-M-18,2019-02-24T23:22:49Z,B,77.25,-67.37,119487,5181,104
PS-R254-M-18,2019-02-24T23:41:30Z,A,77.15,-67.38,103468,2151,117
PS-R254-M-18,2019-02-24T23:58:34Z,A,77.29,-67.47,3619,309,104
PS-R254-M-18,2019-02-24T23:58:34Z,A,77.3,-67.46,13870,964,103
PS-R254-M-18,2019-02-25T00:45:37Z,A,77.25,-67.41,16119,517,86
PS-R254-M-18,2019-02-25T00:45:37Z,A,76.97,-67.49,43896,611,93
PS-R254-M-18,2019-02-25T01:02:19Z,B,76.97,-67.48,48387,2894,92
PS-R254-M-18,2019-02-25T03:10:08Z,A,77.22,-67.62,71602,2245,80
PS-R254-M-18,2019-02-25T03:28:13Z,A,77.15,-67.66,50706,1186,85
PS-R254-M-18,2019-02-25T04:12:29Z,B,77.17,-67.65,34653,1802,86
PS-R254-M-18,2019-02-25T04:27:33Z,B,76.85,-67.61,7708,1016,65
PS-R254-M-18,2019-02-25T04:43:04Z,B,76.85,-67.6,6982,1235,75
PS-R254-M-18,2019-02-25T04:59:29Z,B,77.28,-67.59,19597,1540,86
PS-R254-M-18,2019-02-25T09:05:40Z,0,76.84,-67.62,26396,117,99
PS-R254-M-18,2019-02-25T13:10:17Z,B,76.8,-67.59,21490,2503,91
PS-R254-M-18,2019-02-25T13:31:42Z,A,77.08,-67.61,31463,4490,131
PS-R254-M-18,2019-02-25T14:31:10Z,B,77.18,-67.65,14625,6681,105
PS-R254-M-18,2019-02-25T14:50:01Z,A,77.15,-67.7,16154,1452,126
PS-R254-M-18,2019-02-25T15:06:48Z,B,77.15,-67.72,11437,1740,107
PS-R254-M-18,2019-02-25T15:24:56Z,Z,76.96,-67.53,62034,6063,88
PS-R254-M-18,2019-02-25T15:24:56Z,0,77,-67.7,14237,1493,57
PS-R254-M-18,2019-02-25T15:42:09Z,B,76.92,-67.71,11484,2558,82
PS-R254-M-18,2019-02-25T18:11:55Z,A,76.77,-67.67,110293,315,71
PS-R254-M-18,2019-02-25T18:29:45Z,B,76.93,-67.65,14817,1925,72
PS-R254-M-18,2019-02-25T18:46:58Z,A,76.85,-67.68,1083,523,115
PS-R254-M-18,2019-02-25T19:20:30Z,B,76.87,-67.72,6526,1143,134
PS-R254-M-18,2019-02-25T19:37:50Z,B,76.87,-67.71,2544,706,108
PS-R254-M-18,2019-02-25T20:16:30Z,A,76.74,-67.7,15325,2936,40
PS-R254-M-18,2019-02-25T20:16:30Z,A,76.75,-67.7,7153,948,89
PS-R254-M-18,2019-02-25T23:32:08Z,A,76.69,-67.63,187342,307,105
PS-R254-M-18,2019-02-25T23:32:28Z,B,76.66,-67.74,65013,1456,79
PS-R254-M-18,2019-02-25T23:48:51Z,A,76.6,-67.74,6121,1376,75
PS-R254-M-18,2019-02-26T00:44:57Z,A,76.92,-67.66,8027,1302,147
PS-R254-M-18,2019-02-26T01:09:48Z,B,76.94,-67.64,9096,1448,103
PS-R254-M-18,2019-02-26T01:10:08Z,A,76.91,-67.67,22200,149,101
PS-R254-M-18,2019-02-26T02:33:09Z,B,76.61,-67.58,6360,554,95
PS-R254-M-18,2019-02-26T02:54:53Z,B,76.67,-67.62,5853,386,91
PS-R254-M-18,2019-02-26T02:54:53Z,B,76.66,-67.61,16027,1231,92
PS-R254-M-18,2019-02-26T04:11:58Z,A,76.99,-67.77,112424,1832,80
PS-R254-M-18,2019-02-26T04:47:28Z,A,76.98,-67.75,126180,771,82
PS-R254-M-18,2019-02-26T05:21:05Z,B,76.96,-67.75,57927,1658,83
PS-R254-M-18,2019-02-26T05:21:47Z,B,76.56,-67.55,15760,1756,91
PS-R254-M-18,2019-02-26T06:29:52Z,B,76.95,-67.75,27856,1668,84
PS-R254-M-18,2019-02-26T06:49:28Z,B,77.04,-67.74,2039,735,111
PS-R254-M-18,2019-02-26T11:01:10Z,0,76.82,-67.77,45218,255,80
PS-R254-M-18,2019-02-26T14:29:33Z,B,76.82,-67.78,21860,1993,87
PS-R254-M-18,2019-02-26T14:31:05Z,A,76.77,-67.61,90973,1153,86
PS-R254-M-18,2019-02-26T14:48:15Z,B,76.73,-67.63,109743,2233,86
PS-R254-M-18,2019-02-26T15:04:45Z,B,77.1,-67.62,17254,5270,88
PS-R254-M-18,2019-02-26T15:05:07Z,A,77.08,-67.6,6333,451,81
PS-R254-M-18,2019-02-26T16:10:38Z,B,76.72,-67.58,80786,3452,82
PS-R254-M-18,2019-02-26T16:11:01Z,B,76.62,-67.64,137874,438,91
PS-R254-M-18,2019-02-26T16:28:46Z,A,77.17,-67.66,22006,1756,90
PS-R254-M-18,2019-02-26T16:44:06Z,B,76.84,-67.66,103476,218,79
PS-R254-M-18,2019-02-26T16:44:06Z,A,76.78,-67.73,132933,306,79
PS-R254-M-18,2019-02-26T19:28:35Z,A,76.8,-67.78,27560,549,83
PS-R254-M-18,2019-02-26T19:28:35Z,A,76.73,-67.74,12799,7794,9
PS-R254-M-18,2019-02-26T19:49:53Z,A,76.98,-67.79,14121,2342,64
PS-R254-M-18,2019-02-26T20:08:24Z,B,76.81,-67.83,23254,6073,71
PS-R254-M-18,2019-02-26T20:09:10Z,A,76.77,-67.74,10497,229,72
PS-R254-M-18,2019-02-26T21:05:56Z,A,76.96,-67.82,4362,548,109
PS-R254-M-18,2019-02-26T21:05:56Z,A,76.79,-67.75,23822,305,112
PS-R254-M-18,2019-02-26T21:25:11Z,B,76.94,-67.8,13590,2054,92
PS-R254-M-18,2019-02-26T21:44:32Z,B,76.93,-67.83,14921,758,94
PS-R254-M-18,2019-02-26T21:44:53Z,A,76.77,-67.81,3048,952,96
PS-R254-M-18,2019-02-26T22:05:27Z,A,76.95,-67.75,21711,8378,161
PS-R254-M-18,2019-02-27T00:56:15Z,A,76.88,-67.71,114873,1590,94
PS-R254-M-18,2019-02-27T00:56:36Z,B,76.88,-67.71,48306,606,94
PS-R254-M-18,2019-02-27T01:38:06Z,B,76.47,-67.7,26517,1183,112
PS-R254-M-18,2019-02-27T01:59:04Z,B,76.39,-67.67,29617,3190,105
PS-R254-M-18,2019-02-27T02:42:32Z,A,76.63,-67.84,259853,450,97
PS-R254-M-18,2019-02-27T02:42:32Z,A,76.55,-67.81,31128,312,106
PS-R254-M-18,2019-02-27T03:04:11Z,A,76.72,-67.86,29456,159,79
PS-R254-M-18,2019-02-27T03:45:45Z,B,76.68,-67.87,19911,1773,88
PS-R254-M-18,2019-02-27T05:01:07Z,B,76.68,-67.96,23205,1321,83
PS-R254-M-18,2019-02-27T06:05:19Z,0,76.47,-67.87,8111,658,106
PS-R254-M-18,2019-02-27T06:05:19Z,0,76.46,-67.96,15839,12428,155
PS-R254-M-18,2019-02-27T10:54:50Z,A,76.1,-67.84,85874,381,88
PS-R254-M-18,2019-02-27T11:14:33Z,A,76.28,-67.82,65684,618,95
PS-R254-M-18,2019-02-27T12:34:13Z,B,76.33,-67.92,143173,363,83
PS-R254-M-18,2019-02-27T12:51:58Z,B,76.32,-67.93,55219,933,84
PS-R254-M-18,2019-02-27T12:52:20Z,A,76.53,-67.85,181283,1587,86
PS-R254-M-18,2019-02-27T15:19:35Z,B,76.41,-67.93,113580,6509,88
PS-R254-M-18,2019-02-27T15:53:42Z,A,76.36,-68.01,20563,560,113
PS-R254-M-18,2019-02-27T15:53:43Z,B,76.17,-67.92,11809,1009,107
PS-R254-M-18,2019-02-27T16:10:03Z,B,76.35,-68.01,12479,1235,105
PS-R254-M-18,2019-02-27T16:27:20Z,A,76.25,-67.99,203378,316,83
PS-R254-M-18,2019-02-27T16:28:04Z,A,76.31,-67.96,229837,694,82
PS-R254-M-18,2019-02-27T16:58:45Z,A,76.41,-67.96,2877,510,111
PS-R254-M-18,2019-02-27T17:29:11Z,A,76.5,-67.98,5453,3327,123
PS-R254-M-18,2019-02-27T17:29:11Z,A,76.5,-67.93,12049,783,82
PS-R254-M-18,2019-02-27T17:46:38Z,B,76.49,-67.93,27944,3830,88
PS-R254-M-18,2019-02-27T20:44:12Z,A,76.53,-67.94,21217,5478,18
PS-R254-M-18,2019-02-27T21:10:29Z,B,76.42,-67.87,33711,15647,20
PS-R254-M-18,2019-02-27T21:34:22Z,B,76.41,-67.88,20691,16614,58
PS-R254-M-18,2019-02-27T21:34:45Z,A,76.28,-67.79,21445,3677,47
PS-R254-M-18,2019-02-27T22:21:42Z,A,76.42,-67.83,26005,4117,117
PS-R254-M-18,2019-02-27T22:44:35Z,A,76.46,-67.97,26615,271,90
PS-R254-M-18,2019-02-27T23:06:08Z,A,76.2,-67.88,13124,2057,118
PS-R254-M-18,2019-02-27T23:06:08Z,A,76.44,-67.96,8373,682,109
PS-R254-M-18,2019-02-28T00:06:45Z,B,76.23,-67.9,46072,8704,95
PS-R254-M-18,2019-02-28T01:46:43Z,A,76.29,-68,70980,145,104
PS-R254-M-18,2019-02-28T02:05:56Z,A,76.25,-68,21853,209,90
PS-R254-M-18,2019-02-28T02:27:55Z,B,76.08,-68.02,73131,2256,90
PS-R254-M-18,2019-02-28T02:28:18Z,A,76.42,-67.97,76379,107,95
PS-R254-M-18,2019-02-28T02:29:03Z,B,76.4,-67.96,69656,213,95
PS-R254-M-18,2019-02-28T03:28:07Z,B,76.45,-68.03,36099,281,90
PS-R254-M-18,2019-02-28T03:50:25Z,B,76.45,-68.03,17111,503,90
PS-R254-M-18,2019-02-28T04:12:31Z,B,76.18,-68.07,16086,359,114
PS-R254-M-18,2019-02-28T04:12:32Z,A,76.34,-67.98,20175,127,75
PS-R254-M-18,2019-02-28T07:34:56Z,A,75.66,-68.12,23371,5388,51
PS-R254-M-18,2019-02-28T09:02:43Z,B,75.58,-68.16,21028,5159,79
PS-R254-M-18,2019-02-28T12:19:13Z,A,75.76,-68.11,39373,40,83
PS-R254-M-18,2019-02-28T12:19:13Z,A,75.71,-68.12,43072,137,84
PS-R254-M-18,2019-02-28T12:55:38Z,B,76.65,-68.12,79365,35,95
