id,date,lc,lon,lat,smaj,smin,eor
F02-B-17,2017-10-12T11:21:06.384726Z,G,64.2337001718337,-44.9814223242109,,,
F02-B-17,2017-10-12T11:45:06.435907Z,G,64.2212175352631,-44.9790864188118,,,
F02-B-17,2017-10-12T11:45:07.568651Z,G,64.221206262796,-44.9789635843133,,,
F02-B-17,2017-10-12T11:46:12.297529Z,G,64.2211872424468,-44.9790916231327,,,
F02-B-17,2017-10-12T11:46:13.408275Z,G,64.221247004272,-44.9791225482381,,,
F02-B-17,2017-10-12T12:10:48.410615Z,G,64.206927839314,-44.9757786494515,,,
F02-B-17,2017-10-12T12:10:49.497815Z,G,64.2068113319603,-44.9759087716409,,,
F02-B-17,2017-10-12T12:11:52.023758Z,G,64.2070001903303,-44.9756882452869,,,
F02-B-17,2017-10-12T12:11:53.149371Z,G,64.2071313575919,-44.9757364826857,,,
F02-B-17,2017-10-12T12:36:53.585579Z,G,64.1945369302642,-44.9716568502417,,,
F02-B-17,2017-10-12T12:36:54.694485Z,G,64.1939991706861,-44.9719354763285,,,
F02-B-17,2017-10-12T12:37:56.883184Z,G,64.1985248400685,-44.9705872767458,,,
F02-B-17,2017-10-12T13:02:37.346749Z,G,64.1821037362403,-44.9692465591807,,,
F02-B-17,2017-10-12T13:02:40.149742Z,G,64.1813238888611,-44.9695035558597,,,
F02-B-17,2017-10-12T13:03:42.955687Z,G,64.1828889080228,-44.969300952818,,,
F02-B-17,2017-10-12T13:26:42.087726Z,G,64.1704006816055,-44.9661633297833,,,
F02-B-17,2017-10-12T13:26:43.066015Z,G,64.1695222624345,-44.9659444524318,,,
F02-B-17,2017-10-12T13:27:47.023654Z,G,64.1706626466883,-44.9658425149134,,,
F02-B-17,2017-10-12T13:27:48.160240Z,G,64.1707991731896,-44.9660861129462,,,
F02-B-17,2017-10-12T13:50:22.040937Z,G,64.1590054730077,-44.9632110614125,,,
F02-B-17,2017-10-12T13:50:26.471290Z,G,64.1583858941796,-44.9633837143809,,,
F02-B-17,2017-10-12T13:51:31.990910Z,G,64.1585848874961,-44.9624921067712,,,
F02-B-17,2017-10-12T14:12:56.541788Z,G,64.1483439806157,-44.9607376988328,,,
F02-B-17,2017-10-12T14:14:00.045387Z,G,64.1483861985715,-44.9607093127378,,,
F02-B-17,2017-10-12T14:14:08.753275Z,G,64.1484103322393,-44.9606847503238,,,
F02-B-17,2017-10-12T14:33:08.153663Z,G,64.1386717147598,-44.9600010697123,,,
F02-B-17,2017-10-12T14:34:13.067343Z,G,64.1388409533523,-44.9600166648594,,,
F02-B-17,2017-10-12T14:54:40.334424Z,G,64.1315657196436,-44.9558075405844,,,
F02-B-17,2017-10-12T14:55:42.208681Z,G,64.1316137484654,-44.9561419018503,,,
F02-B-17,2017-10-12T14:55:43.407125Z,G,64.1315727831069,-44.9555265306307,,,
F02-B-17,2017-10-12T15:14:35.257856Z,G,64.1224620065758,-44.9530349215234,,,
F02-B-17,2017-10-12T15:14:45.353516Z,G,64.1224681292657,-44.9530267218411,,,
F02-B-17,2017-10-12T15:15:47.145426Z,G,64.1228081769644,-44.9526492611014,,,
F02-B-17,2017-10-12T15:15:48.314842Z,G,64.122822332581,-44.9527573316956,,,
F02-B-17,2017-10-12T15:35:44.443418Z,G,64.1142367861233,-44.951947433671,,,
F02-B-17,2017-10-12T15:37:00.689132Z,G,64.1144224626561,-44.9517148328349,,,
F02-B-17,2017-10-12T15:56:38.239272Z,G,64.1080798355365,-44.9468376339884,,,
F02-B-17,2017-10-12T15:56:39.975976Z,G,64.1083619248023,-44.9467132064458,,,
F02-B-17,2017-10-12T15:57:47.397004Z,G,64.1089296463059,-44.9466499941659,,,
F02-B-17,2017-10-12T16:16:44.529692Z,G,64.1016769104124,-44.9442589615461,,,
F02-B-17,2017-10-12T16:16:45.579415Z,G,64.1013445016918,-44.9443506924811,,,
F02-B-17,2017-10-12T16:17:47.183738Z,G,64.1014771732022,-44.9443460066349,,,
F02-B-17,2017-10-12T16:17:49.542264Z,G,64.1014949767311,-44.9441538807856,,,
F02-B-17,2017-10-12T16:36:56.898835Z,G,64.0954852836055,-44.9418607419384,,,
F02-B-17,2017-10-12T16:36:58.026339Z,G,64.0954703644565,-44.9419439348427,,,
F02-B-17,2017-10-12T16:38:01.948321Z,G,64.095393539839,-44.9417509418576,,,
F02-B-17,2017-10-12T16:58:16.155083Z,G,64.0889414546159,-44.9415263655169,,,
F02-B-17,2017-10-12T17:18:32.836977Z,G,64.080833942468,-44.9389063879443,,,
F02-B-17,2017-10-12T17:18:42.303200Z,G,64.0807920626763,-44.9390624800221,,,
F02-B-17,2017-10-12T17:19:53.667639Z,G,64.0811447997892,-44.9387991415242,,,
F02-B-17,2017-10-12T17:20:05.879079Z,G,64.0810231715725,-44.9383593231847,,,
F02-B-17,2017-10-12T17:38:45.167607Z,G,64.0721170138867,-44.9356605170653,,,
F02-B-17,2017-10-12T17:38:47.407466Z,G,64.0739429944871,-44.9362075725128,,,
F02-B-17,2017-10-12T17:53:17.747706Z,G,64.0664487641728,-44.9341904690334,,,
F02-B-17,2017-10-12T17:53:20.483509Z,G,64.0667373020283,-44.9339156359995,,,
F02-B-17,2017-10-12T18:12:58.156632Z,G,64.0594853021268,-44.9324377567305,,,
F02-B-17,2017-10-12T18:13:02.236171Z,G,64.0598304582796,-44.9324782708862,,,
F02-B-17,2017-10-12T18:14:04.680442Z,G,64.0596886734293,-44.9323178385678,,,
F02-B-17,2017-10-12T18:14:22.729227Z,G,64.0569962488785,-44.9323480034627,,,
F02-B-17,2017-10-12T18:32:37.032606Z,G,64.055123608591,-44.9288493565854,,,
F02-B-17,2017-10-12T18:33:39.772670Z,G,64.0528654932481,-44.9283957232345,,,
F02-B-17,2017-10-12T18:53:13.893982Z,G,64.0432969503764,-44.9268376834889,,,
F02-B-17,2017-10-12T18:53:15.210691Z,G,64.0451477941598,-44.9269349249438,,,
F02-B-17,2017-10-12T18:54:20.812699Z,G,64.0446498253187,-44.9261827498831,,,
F02-B-17,2017-10-12T19:14:19.588495Z,G,64.0363377927931,-44.9257115036089,,,
F02-B-17,2017-10-12T19:15:30.089339Z,G,64.0365267269381,-44.9255153454974,,,
F02-B-17,2017-10-12T19:15:46.911688Z,G,64.036065348689,-44.9255658919547,,,
F02-B-17,2017-10-12T19:34:58.259919Z,G,64.0276643349576,-44.9258001865453,,,
F02-B-17,2017-10-12T19:35:11.872478Z,G,64.027566941832,-44.9258297138945,,,
F02-B-17,2017-10-12T19:50:44.249970Z,G,64.0202107389071,-44.9248319338862,,,
F02-B-17,2017-10-12T19:50:49.086506Z,G,64.0201233675973,-44.9251917499779,,,
F02-B-17,2017-10-12T19:52:27.535509Z,G,64.0200783646618,-44.9248614659698,,,
F02-B-17,2017-10-12T20:12:21.377595Z,G,64.0099569110123,-44.923263079615,,,
F02-B-17,2017-10-12T20:12:38.538104Z,G,64.0102656169942,-44.9237094569927,,,
F02-B-17,2017-10-12T20:13:41.721597Z,G,64.0100358437752,-44.923249368745,,,
F02-B-17,2017-10-12T20:33:45.866042Z,G,64.0013510426381,-44.9204552431577,,,
F02-B-17,2017-10-12T20:35:09.095675Z,G,64.0018266011807,-44.920591641562,,,
F02-B-17,2017-10-12T20:55:59.455127Z,G,63.9936405146182,-44.9171557116629,,,
F02-B-17,2017-10-12T20:57:21.283400Z,G,63.9937955924174,-44.9170496273183,,,
F02-B-17,2017-10-12T21:17:12.554357Z,G,63.9855045652862,-44.9154534369383,,,
F02-B-17,2017-10-12T21:18:30.857292Z,G,63.9838448286949,-44.9143665221648,,,
F02-B-17,2017-10-12T21:37:44.863585Z,G,63.9780074829962,-44.9170586247728,,,
F02-B-17,2017-10-12T21:38:49.402563Z,G,63.9789524937354,-44.9164472197806,,,
F02-B-17,2017-10-12T21:40:59.799875Z,G,63.9779344376871,-44.916739574078,,,
F02-B-17,2017-10-12T22:01:13.187349Z,G,63.9683879021971,-44.9203213822646,,,
F02-B-17,2017-10-12T22:02:21.873850Z,G,63.9677307277487,-44.920893822871,,,
F02-B-17,2017-10-12T22:02:24.956583Z,G,63.9640438074838,-44.9242161662128,,,
F02-B-17,2017-10-12T22:25:12.174132Z,G,63.9582218947737,-44.9205257340832,,,
F02-B-17,2017-10-12T22:45:23.551227Z,G,63.9514337312396,-44.9224909071721,,,
F02-B-17,2017-10-12T22:45:29.941928Z,G,63.9516116168824,-44.9226768346501,,,
F02-B-17,2017-10-12T22:46:57.272203Z,G,63.9516609741351,-44.9226053465428,,,
F02-B-17,2017-10-12T23:07:26.479265Z,G,63.9409731784281,-44.9216406901955,,,
F02-B-17,2017-10-12T23:07:29.299155Z,G,63.9408115177434,-44.9225429848194,,,
F02-B-17,2017-10-12T23:09:19.702872Z,G,63.9408531017027,-44.9227886101409,,,
F02-B-17,2017-10-12T23:28:32.188644Z,G,63.9297579432294,-44.9242441005705,,,
F02-B-17,2017-10-12T23:29:43.975612Z,G,63.9302826999994,-44.9247917153005,,,
F02-B-17,2017-10-12T23:56:08.999644Z,G,63.9231883865718,-44.9256010807383,,,
F02-B-17,2017-10-13T00:18:34.188294Z,G,63.9204603956546,-44.9257804716522,,,
F02-B-17,2017-10-13T00:44:57.258756Z,G,63.9159992371847,-44.9249370670982,,,
F02-B-17,2017-10-13T01:15:41.425779Z,G,63.9107003142019,-44.9237962618712,,,
F02-B-17,2017-10-13T01:16:47.045641Z,G,63.9114553895545,-44.9235811172269,,,
F02-B-17,2017-10-13T02:11:46.776566Z,G,63.8845856589515,-44.9165229553843,,,
F02-B-17,2017-10-13T02:11:49.381853Z,G,63.8839399660108,-44.9160143476838,,,
F02-B-17,2017-10-13T02:12:52.243602Z,G,63.8854118919225,-44.9198060074522,,,
F02-B-17,2017-10-13T02:12:55.115644Z,G,63.8848577599737,-44.91631136278,,,
F02-B-17,2017-10-13T02:39:07.615805Z,G,63.870906183151,-44.9126411464781,,,
F02-B-17,2017-10-13T02:39:11.544541Z,G,63.8709260417434,-44.9124564577314,,,
F02-B-17,2017-10-13T02:40:16.114559Z,G,63.8711975862332,-44.9109919974839,,,
F02-B-17,2017-10-13T03:07:07.951451Z,G,63.8617781890843,-44.9052633539223,,,
F02-B-17,2017-10-13T03:33:01.557598Z,G,63.8482013000779,-44.9024051572665,,,
F02-B-17,2017-10-13T03:33:03.681717Z,G,63.850380143552,-44.9018036343226,,,
F02-B-17,2017-10-13T03:34:11.572105Z,G,63.8499983517083,-44.9020649095321,,,
F02-B-17,2017-10-13T03:59:21.853261Z,G,63.8400122005649,-44.8978159173174,,,
F02-B-17,2017-10-13T03:59:23.913057Z,G,63.8405913003447,-44.8979938330668,,,
F02-B-17,2017-10-13T04:00:25.459394Z,G,63.8403165906326,-44.8982944812385,,,
F02-B-17,2017-10-13T04:00:26.615604Z,G,63.839785604865,-44.8982011338535,,,
F02-B-17,2017-10-13T04:26:15.444077Z,G,63.8290594764427,-44.8953540785195,,,
F02-B-17,2017-10-13T04:52:14.673117Z,G,63.8182959673565,-44.8949259147663,,,
F02-B-17,2017-10-13T05:18:08.364951Z,G,63.807668546765,-44.8979410844578,,,
F02-B-17,2017-10-13T05:18:10.067205Z,G,63.8073091239127,-44.8976986692966,,,
F02-B-17,2017-10-13T05:19:58.130087Z,G,63.8074724937836,-44.8981609671543,,,
F02-B-17,2017-10-13T06:08:46.295244Z,G,63.7864440085581,-44.8996893099169,,,
F02-B-17,2017-10-13T06:08:47.416391Z,G,63.7864523394153,-44.8995675160481,,,
F02-B-17,2017-10-13T06:09:52.761903Z,G,63.786773623768,-44.8998556102216,,,
F02-B-17,2017-10-13T06:10:08.726270Z,G,63.7869520403141,-44.8999079260158,,,
F02-B-17,2017-10-13T07:24:50.676321Z,G,63.7558082792966,-44.8910871173252,,,
F02-B-17,2017-10-13T08:40:08.393418Z,G,63.739058220814,-44.8917338626102,,,
F02-B-17,2017-10-13T09:05:48.371697Z,G,63.7295216023139,-44.8897257043482,,,
F02-B-17,2017-10-13T09:07:07.466370Z,G,63.7301910515866,-44.8894383846346,,,
F02-B-17,2017-10-13T09:30:29.313775Z,G,63.7169318927824,-44.8904596480248,,,
F02-B-17,2017-10-13T09:30:30.418315Z,G,63.7170203142398,-44.890685874768,,,
F02-B-17,2017-10-13T09:55:43.830626Z,G,63.7020440393583,-44.8940445404024,,,
F02-B-17,2017-10-13T09:55:44.953965Z,G,63.7020592985755,-44.8940559072036,,,
F02-B-17,2017-10-13T09:56:46.502314Z,G,63.7022000257903,-44.8943008740672,,,
F02-B-17,2017-10-13T09:56:49.369649Z,G,63.7026346345895,-44.8936737318499,,,
F02-B-17,2017-10-13T10:20:55.790349Z,G,63.6907406421533,-44.8963338722065,,,
F02-B-17,2017-10-13T10:20:58.304236Z,G,63.6909511229056,-44.8960704542231,,,
F02-B-17,2017-10-13T10:22:10.282421Z,G,63.6920318706417,-44.8957004263691,,,
F02-B-17,2017-10-13T10:46:32.020902Z,G,63.6779164545653,-44.8944945207737,,,
F02-B-17,2017-10-13T11:12:56.414873Z,G,63.6677692836671,-44.8912725079968,,,
F02-B-17,2017-10-13T11:12:57.510079Z,G,63.6676679833888,-44.8913367891842,,,
F02-B-17,2017-10-13T11:14:00.244641Z,G,63.6677514258711,-44.8914114399191,,,
F02-B-17,2017-10-13T11:14:01.335020Z,G,63.667766456864,-44.8913286703108,,,
F02-B-17,2017-10-13T11:38:17.160135Z,G,63.6591621263797,-44.884907649995,,,
F02-B-17,2017-10-13T11:39:20.684443Z,G,63.6594092117421,-44.8848583759659,,,
F02-B-17,2017-10-13T12:04:06.061952Z,G,63.6492524284394,-44.8801910685924,,,
F02-B-17,2017-10-13T12:04:10.443371Z,G,63.6495258713067,-44.8802004341143,,,
F02-B-17,2017-10-13T12:30:14.271823Z,G,63.6393340572648,-44.8766881755919,,,
F02-B-17,2017-10-13T12:30:17.308449Z,G,63.6388789271199,-44.8770480438819,,,
F02-B-17,2017-10-13T12:31:18.927900Z,G,63.6393572081663,-44.8765776487806,,,
F02-B-17,2017-10-13T12:31:21.155658Z,G,63.6394750094084,-44.8764648305381,,,
F02-B-17,2017-10-13T12:32:26.495548Z,G,63.6395636245393,-44.8765056650791,,,
F02-B-17,2017-10-13T12:32:27.637163Z,G,63.6396858927049,-44.8765451841486,,,
F02-B-17,2017-10-13T12:56:31.415974Z,G,63.6323833222021,-44.8695463589515,,,
F02-B-17,2017-10-13T12:56:33.989869Z,G,63.6318503392899,-44.8693783441703,,,
F02-B-17,2017-10-13T12:57:37.973619Z,G,63.6323381568182,-44.8697511206923,,,
F02-B-17,2017-10-13T13:21:38.656370Z,G,63.6254832093542,-44.8661444693144,,,
F02-B-17,2017-10-13T13:21:43.700590Z,G,63.6254589083188,-44.8660201455761,,,
F02-B-17,2017-10-13T13:22:45.701792Z,G,63.6255390253651,-44.8661035945291,,,
F02-B-17,2017-10-13T13:45:42.451345Z,G,63.6172869637886,-44.8610225859915,,,
F02-B-17,2017-10-13T13:45:45.659636Z,G,63.6170431683832,-44.8613667770951,,,
F02-B-17,2017-10-13T13:46:47.256395Z,G,63.6170821563612,-44.8613428150576,,,
F02-B-17,2017-10-13T13:46:56.661796Z,G,63.6173134680508,-44.8614518911015,,,
F02-B-17,2017-10-13T14:10:04.012056Z,G,63.6099592402622,-44.8571788261732,,,
F02-B-17,2017-10-13T14:10:05.133605Z,G,63.6095304483569,-44.8567704466727,,,
F02-B-17,2017-10-13T14:11:06.701145Z,G,63.6097176505163,-44.8572433261099,,,
F02-B-17,2017-10-13T14:11:07.855795Z,G,63.6098586808934,-44.8572630521524,,,
F02-B-17,2017-10-13T14:31:18.938776Z,G,63.6039397484454,-44.8526377340978,,,
F02-B-17,2017-10-13T14:31:20.012629Z,G,63.6035262572826,-44.8529073699922,,,
F02-B-17,2017-10-13T14:32:21.850233Z,G,63.6038541155204,-44.8530318655515,,,
F02-B-17,2017-10-13T14:32:22.931448Z,G,63.6036111764325,-44.8530954521042,,,
F02-B-17,2017-10-13T14:54:11.588009Z,G,63.5962365174663,-44.8497505650288,,,
F02-B-17,2017-10-13T14:55:13.547862Z,G,63.5966248941771,-44.8502822716746,,,
F02-B-17,2017-10-13T14:55:16.857038Z,G,63.5965124099678,-44.8499481857527,,,
F02-B-17,2017-10-13T15:16:29.979141Z,G,63.5899540075162,-44.8453031669265,,,
F02-B-17,2017-10-13T15:16:31.088358Z,G,63.5900457395205,-44.8451775030185,,,
F02-B-17,2017-10-13T15:17:37.058207Z,G,63.5904400310808,-44.8450647168684,,,
F02-B-17,2017-10-13T15:37:17.109401Z,G,63.5839568534778,-44.8413375724077,,,
F02-B-17,2017-10-13T15:38:19.989567Z,G,63.5830751786471,-44.8419354306918,,,
F02-B-17,2017-10-13T15:38:21.243995Z,G,63.5837291336461,-44.8415065631992,,,
F02-B-17,2017-10-13T15:58:04.040165Z,G,63.5797559795306,-44.8365042744887,,,
F02-B-17,2017-10-13T15:58:05.158958Z,G,63.5798949911908,-44.8365714438647,,,
F02-B-17,2017-10-13T15:58:58Z,B,63.6554,-44.8669,190288,7231,127
F02-B-17,2017-10-13T15:59:11.426362Z,G,63.5800487181987,-44.8366257047639,,,
F02-B-17,2017-10-13T15:59:17.266141Z,G,63.5797843197368,-44.8367520236461,,,
F02-B-17,2017-10-13T16:19:37.864429Z,G,63.5718577928566,-44.8320542456954,,,
F02-B-17,2017-10-13T16:19:41.802498Z,G,63.5718518976385,-44.8320040973131,,,
F02-B-17,2017-10-13T16:20:43.431836Z,G,63.5718541811437,-44.8322584810351,,,
F02-B-17,2017-10-13T16:20:44.518785Z,G,63.5718372020481,-44.8323064627974,,,
F02-B-17,2017-10-13T16:40:27.229911Z,G,63.5646747713655,-44.8272314814545,,,
F02-B-17,2017-10-13T16:40:28.357284Z,G,63.5647496782973,-44.8275473309112,,,
F02-B-17,2017-10-13T16:41:32.264853Z,G,63.5644502620741,-44.8274072727796,,,
F02-B-17,2017-10-13T16:41:35.703086Z,G,63.5645428362143,-44.8275278417235,,,
F02-B-17,2017-10-13T17:00:52.064919Z,G,63.5581256491965,-44.8233115516701,,,
F02-B-17,2017-10-13T17:00:53.133783Z,G,63.5574542066288,-44.8237315575292,,,
F02-B-17,2017-10-13T17:02:00.718721Z,G,63.5578074175403,-44.8233844888118,,,
F02-B-17,2017-10-13T17:02:01.879266Z,G,63.5581353669972,-44.8236186818305,,,
F02-B-17,2017-10-13T17:22:51.345552Z,G,63.5510735735215,-44.8178270951646,,,
F02-B-17,2017-10-13T17:22:53.564128Z,G,63.5512749048236,-44.8179913516804,,,
F02-B-17,2017-10-13T17:24:03.733019Z,G,63.5510426545139,-44.8180889000329,,,
F02-B-17,2017-10-13T17:24:12.389048Z,G,63.5515268699755,-44.8186681487135,,,
F02-B-17,2017-10-13T17:43:46.382690Z,G,63.5479964942332,-44.8130871394009,,,
F02-B-17,2017-10-13T17:43:47.450658Z,G,63.547865605986,-44.8129549551295,,,
F02-B-17,2017-10-13T17:44:52.520211Z,G,63.5481643317432,-44.8132481146675,,,
F02-B-17,2017-10-13T17:44:57.873883Z,G,63.5481474979236,-44.8131524169166,,,
F02-B-17,2017-10-13T18:04:44.518986Z,G,63.5396667349464,-44.8089458838305,,,
F02-B-17,2017-10-13T18:04:45.624602Z,G,63.5397045242431,-44.8090668386533,,,
F02-B-17,2017-10-13T18:05:47.827725Z,G,63.5396980144841,-44.809208343596,,,
F02-B-17,2017-10-13T18:05:50.567219Z,G,63.5397773993476,-44.8093807836439,,,
F02-B-17,2017-10-13T18:25:18.623648Z,G,63.5348890677722,-44.8045891019971,,,
F02-B-17,2017-10-13T18:25:19.729445Z,G,63.534817705593,-44.8043569241445,,,
F02-B-17,2017-10-13T18:26:24.878851Z,G,63.5348403847902,-44.8045803492552,,,
F02-B-17,2017-10-13T18:26:26.000168Z,G,63.5350963883543,-44.8046034131012,,,
F02-B-17,2017-10-13T18:46:22.350167Z,G,63.5293846908413,-44.7995395420024,,,
F02-B-17,2017-10-13T18:46:23.419916Z,G,63.5297278395022,-44.7992057225543,,,
F02-B-17,2017-10-13T18:47:25.182254Z,G,63.5297487939378,-44.8000577966829,,,
F02-B-17,2017-10-13T18:47:26.421294Z,G,63.5319766634633,-44.7999590685077,,,
F02-B-17,2017-10-13T19:07:18.955411Z,G,63.5236405180463,-44.7957120967778,,,
F02-B-17,2017-10-13T19:07:20.088778Z,G,63.5235553812485,-44.7958301082636,,,
F02-B-17,2017-10-13T19:08:23.072484Z,G,63.5231822418699,-44.7957739584471,,,
F02-B-17,2017-10-13T19:08:27.005022Z,G,63.5241261180594,-44.7964949826382,,,
F02-B-17,2017-10-13T19:28:58.923878Z,G,63.5177059165105,-44.7916063078777,,,
F02-B-17,2017-10-13T19:29:00.082834Z,G,63.517358976557,-44.7923288023812,,,
F02-B-17,2017-10-13T19:30:01.670580Z,G,63.5172535828282,-44.7926127242864,,,
F02-B-17,2017-10-13T19:30:04.361584Z,G,63.5181909759123,-44.7925581947737,,,
F02-B-17,2017-10-13T19:49:59.952292Z,G,63.5100979161161,-44.7886568641023,,,
F02-B-17,2017-10-13T19:50:01.047257Z,G,63.5100866684162,-44.7887611722413,,,
F02-B-17,2017-10-13T19:51:05.005480Z,G,63.5102999605458,-44.7890437800583,,,
F02-B-17,2017-10-13T19:51:06.085770Z,G,63.5099585938003,-44.7887682408206,,,
F02-B-17,2017-10-13T20:10:53.851416Z,G,63.502070629849,-44.7841120777716,,,
F02-B-17,2017-10-13T20:10:54.958611Z,G,63.5018859100058,-44.7839743522505,,,
F02-B-17,2017-10-13T20:12:00.112191Z,G,63.5018216540691,-44.7845386576663,,,
F02-B-17,2017-10-13T20:12:07.057466Z,G,63.5018815666454,-44.7840816804445,,,
F02-B-17,2017-10-13T20:32:04.936364Z,G,63.4929771571135,-44.7812630958716,,,
F02-B-17,2017-10-13T20:32:06.061252Z,G,63.4930233754189,-44.7812796977061,,,
F02-B-17,2017-10-13T20:33:10.472993Z,G,63.4930264628898,-44.7814033611184,,,
F02-B-17,2017-10-13T20:53:59.857948Z,G,63.4848484283494,-44.7777207045809,,,
F02-B-17,2017-10-13T20:54:03.063795Z,G,63.4847552067428,-44.7779529720224,,,
F02-B-17,2017-10-13T20:55:05.286612Z,G,63.4849753006736,-44.7778893247087,,,
F02-B-17,2017-10-13T20:55:06.389191Z,G,63.4846490582307,-44.7780390984524,,,
F02-B-17,2017-10-13T21:16:34.233654Z,G,63.4768211962043,-44.773223241465,,,
F02-B-17,2017-10-13T21:16:35.383316Z,G,63.47689460573,-44.7730606612266,,,
F02-B-17,2017-10-13T21:17:37.005462Z,G,63.4770054233646,-44.7732152498281,,,
F02-B-17,2017-10-13T21:17:42.890936Z,G,63.4770147224648,-44.7734066934197,,,
F02-B-17,2017-10-13T21:37:46.241822Z,G,63.4675147873362,-44.7688285494121,,,
F02-B-17,2017-10-13T21:37:47.352819Z,G,63.4674817643951,-44.7687807776472,,,
F02-B-17,2017-10-13T21:38:48.930297Z,G,63.46698516949,-44.7693989590265,,,
F02-B-17,2017-10-13T21:38:50.063936Z,G,63.46695673672,-44.7691099751345,,,
F02-B-17,2017-10-13T21:57:57.848557Z,G,63.4591909621779,-44.7656027637778,,,
F02-B-17,2017-10-13T21:57:58.961154Z,G,63.4592420537064,-44.7653971000531,,,
F02-B-17,2017-10-13T21:59:02.294104Z,G,63.459241557655,-44.7654717861138,,,
F02-B-17,2017-10-13T21:59:03.356540Z,G,63.4590886277978,-44.7649115941665,,,
F02-B-17,2017-10-13T22:18:50.544227Z,G,63.4490212164537,-44.7588777972722,,,
F02-B-17,2017-10-13T22:18:54.802673Z,G,63.4491230474376,-44.7593108310749,,,
F02-B-17,2017-10-13T22:19:56.384556Z,G,63.4490677238272,-44.7591789828817,,,
F02-B-17,2017-10-13T22:19:57.535314Z,G,63.4493787536256,-44.7592915479483,,,
F02-B-17,2017-10-13T22:39:07.517740Z,G,63.4406904464392,-44.7536701485589,,,
F02-B-17,2017-10-13T22:39:08.616447Z,G,63.4406248992853,-44.753751314777,,,
F02-B-17,2017-10-13T22:40:23.551868Z,G,63.4406647402319,-44.7537010846807,,,
F02-B-17,2017-10-13T22:40:24.691894Z,G,63.4410597269176,-44.754039486569,,,
F02-B-17,2017-10-13T22:59:47.063854Z,G,63.4316352300027,-44.7487593741606,,,
F02-B-17,2017-10-13T23:00:54.734488Z,G,63.4317024551083,-44.7487406885789,,,
F02-B-17,2017-10-13T23:01:00.701193Z,G,63.4319030628505,-44.7488385845739,,,
F02-B-17,2017-10-13T23:20:56.035174Z,G,63.4221274862889,-44.7451366659135,,,
F02-B-17,2017-10-13T23:20:57.149059Z,G,63.4221706301179,-44.74518554284,,,
F02-B-17,2017-10-13T23:21:58.741462Z,G,63.4221371891378,-44.7454265532495,,,
F02-B-17,2017-10-13T23:21:59.858556Z,G,63.4222277844626,-44.7454076516782,,,
F02-B-17,2017-10-13T23:48:04.972697Z,G,63.4151801575163,-44.7419245256516,,,
F02-B-17,2017-10-13T23:49:13.975270Z,G,63.4152914393813,-44.7423763843399,,,
F02-B-17,2017-10-14T00:15:28.829653Z,G,63.410032494713,-44.7399293231727,,,
F02-B-17,2017-10-14T00:15:32.170945Z,G,63.4099994695813,-44.7399121335618,,,
F02-B-17,2017-10-14T00:16:33.793956Z,G,63.4101485777058,-44.7399669623404,,,
F02-B-17,2017-10-14T00:16:34.880693Z,G,63.4101460979223,-44.7398755216057,,,
F02-B-17,2017-10-14T00:42:05.538031Z,G,63.4039906746279,-44.7349787333005,,,
F02-B-17,2017-10-14T00:43:11.232193Z,G,63.4041031820742,-44.7350417899911,,,
F02-B-17,2017-10-14T00:43:12.429139Z,G,63.4042572727655,-44.7352261329817,,,
F02-B-17,2017-10-14T01:13:03.934871Z,G,63.3974307330417,-44.732459731148,,,
F02-B-17,2017-10-14T01:13:05.057376Z,G,63.3975238384283,-44.7324986876248,,,
F02-B-17,2017-10-14T01:14:06.661528Z,G,63.3976949153975,-44.7325866784438,,,
F02-B-17,2017-10-14T01:14:07.682936Z,G,63.3966626267908,-44.7316176142889,,,
F02-B-17,2017-10-14T01:39:23Z,B,63.5946,-44.836,74894,34104,100
F02-B-17,2017-10-14T01:39:42.171898Z,G,63.383113976751,-44.7271356512617,,,
F02-B-17,2017-10-14T01:39:45.106412Z,G,63.383022515895,-44.7270749727799,,,
F02-B-17,2017-10-14T01:40:29Z,B,64.47,-44.82,165733,20331,89
F02-B-17,2017-10-14T01:40:48.353403Z,G,63.3831495336212,-44.727024454466,,,
F02-B-17,2017-10-14T02:07:19Z,B,63.5446,-44.7999,24483,9885,92
F02-B-17,2017-10-14T02:07:38.161037Z,G,63.367608351925,-44.7229072031565,,,
F02-B-17,2017-10-14T02:08:10Z,A,63.91,-44.36,158212,5302,60
F02-B-17,2017-10-14T02:08:43.198534Z,G,63.3681316065705,-44.722856041816,,,
F02-B-17,2017-10-14T02:08:46.543536Z,G,63.3664037654656,-44.7230942883552,,,
F02-B-17,2017-10-14T02:34:44.479926Z,G,63.355085376085,-44.7155676288972,,,
F02-B-17,2017-10-14T02:34:46.867028Z,G,63.3546885086983,-44.7155708254198,,,
F02-B-17,2017-10-14T02:35:53.699899Z,G,63.3547909318953,-44.7155436446407,,,
F02-B-17,2017-10-14T02:35:54.772725Z,G,63.3546704719294,-44.7158398179885,,,
F02-B-17,2017-10-14T02:59:58.371886Z,G,63.3418432013334,-44.7094081833842,,,
F02-B-17,2017-10-14T02:59:59.452125Z,G,63.3414899112732,-44.7094702375658,,,
F02-B-17,2017-10-14T03:01:01.062252Z,G,63.341325642272,-44.7094538831843,,,
F02-B-17,2017-10-14T03:01:02.234112Z,G,63.3418269410523,-44.709386375373,,,
F02-B-17,2017-10-14T03:24:31Z,B,63.529,-44.8061,20629,4654,110
